n_trades,win_rate,mean_return_pct,median_return_pct,max_drawdown_pct,profit_factor,sharpe_annualized,expectancy_pct_per_trade,trades_per_week,cagr_pct,final_equity_multiple,score_threshold
175,0.22857142857142856,-0.013937344320691544,-0.25,-0.45145151244119536,0.9220408917507047,-0.030524746920466056,-0.013937344320691544,0.6158873805932629,-0.03000858347436175,0.8471170520425364,0.01
96,0.20833333333333334,-0.04819575185464562,-0.25,-0.3066781011800414,0.7396907931793157,-0.3614124775402642,-0.04819575185464562,0.33785822021116135,-0.04484392067722942,0.7789205168854669,0.02
46,0.2391304347826087,-0.022478011251832318,-0.25,-0.16117033842088013,0.8712030373572898,-0.12378688125836775,-0.022478011251832318,0.2511700468018721,-0.017334534598591245,0.9404691546106599,0.05
26,0.3076923076923077,0.06453089307333862,-0.25,-0.09637128986132658,1.4169193855984552,0.47554250573065476,0.06453089307333862,0.1419656786271451,0.022012125750560774,1.079418901062226,0.1
19,0.2631578947368421,0.011203146323601327,-0.25,-0.08428626126484863,1.0652911545093673,0.20155938667692064,0.011203146323601327,0.10374414976599064,0.0016713605500753292,1.0058786646821458,0.15
15,0.26666666666666666,0.02105460520879967,-0.25,-0.060956909484863014,1.1258161833529892,0.250867332945135,0.02105460520879967,0.08190327613104524,0.003355567045085772,1.0118274690482396,0.2
7,0.42857142857142855,0.17195880135361813,-0.1842546063651591,-0.021597571189279706,2.2884192395459797,0.5286153996706848,0.17195880135361813,0.038431372549019606,0.016532777860480463,1.0589100029311145,0.3
